run_id,device_id,payload_number,message_id,send_timestamp_ns,publish_status,publish_rc,topic,raw_payload
RUN_20260707_185832_5PPV,002,1,RUN_20260707_185832_5PPV-002-1,1783425512213975800,SUCCESS,0,sipk/device1/data,"002,77.88,33.93,93.07,42.0,8.13,1.4,29.56,3.680007,98.546263,7.34,1.47,19.58,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-002-1,1783425512213975800"
RUN_20260707_185832_5PPV,002,2,RUN_20260707_185832_5PPV-002-2,1783425512272212100,SUCCESS,0,sipk/device1/data,"002,61.15,26.38,79.48,57.15,3.67,4.14,29.04,3.514844,98.579188,78.81,4.05,10.87,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-002-2,1783425512272212100"
RUN_20260707_185832_5PPV,002,3,RUN_20260707_185832_5PPV-002-3,1783425512339088200,SUCCESS,0,sipk/device1/data,"002,63.44,30.57,87.03,61.5,9.11,3.08,6.82,3.533424,98.525328,24.44,1.36,20.11,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-002-3,1783425512339088200"
RUN_20260707_185832_5PPV,002,4,RUN_20260707_185832_5PPV-002-4,1783425512399492400,SUCCESS,0,sipk/device1/data,"002,86.93,26.76,80.17,32.92,2.18,3.84,13.27,3.503554,98.57299,73.99,3.86,23.62,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-002-4,1783425512399492400"
RUN_20260707_185832_5PPV,002,5,RUN_20260707_185832_5PPV-002-5,1783425512455799100,SUCCESS,0,sipk/device1/data,"002,62.3,27.16,80.89,75.0,8.4,1.37,19.5,3.640029,98.593107,74.43,3.94,12.37,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-002-5,1783425512455799100"
RUN_20260707_185832_5PPV,003,1,RUN_20260707_185832_5PPV-003-1,1783425512512573800,SUCCESS,0,sipk/device1/data,"003,74.51,25.52,77.94,71.25,1.36,2.8,25.78,3.643608,98.531488,56.14,1.97,24.99,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-003-1,1783425512512573800"
RUN_20260707_185832_5PPV,003,2,RUN_20260707_185832_5PPV-003-2,1783425512571943100,SUCCESS,0,sipk/device1/data,"003,63.37,25.99,78.78,5.79,2.01,4.73,7.16,3.680584,98.74483,2.9,0.56,4.91,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-003-2,1783425512571943100"
RUN_20260707_185832_5PPV,003,3,RUN_20260707_185832_5PPV-003-3,1783425512629367200,SUCCESS,0,sipk/device1/data,"003,70.67,28.74,83.73,75.47,6.42,1.35,6.71,3.660483,98.556902,45.95,4.97,27.88,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-003-3,1783425512629367200"
RUN_20260707_185832_5PPV,003,4,RUN_20260707_185832_5PPV-003-4,1783425512686467900,SUCCESS,0,sipk/device1/data,"003,64.58,33.91,93.04,62.29,9.31,4.43,7.73,3.546444,98.795932,65.89,2.69,24.54,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-003-4,1783425512686467900"
RUN_20260707_185832_5PPV,003,5,RUN_20260707_185832_5PPV-003-5,1783425512743141500,SUCCESS,0,sipk/device1/data,"003,66.94,26.39,79.5,47.33,0.68,1.4,12.85,3.576309,98.590851,38.93,3.26,24.71,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-003-5,1783425512743141500"
RUN_20260707_185832_5PPV,004,1,RUN_20260707_185832_5PPV-004-1,1783425512799562700,SUCCESS,0,sipk/device1/data,"004,82.67,25.33,77.59,63.99,5.92,4.87,14.23,3.579362,98.772786,21.73,4.04,16.02,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-004-1,1783425512799562700"
RUN_20260707_185832_5PPV,004,2,RUN_20260707_185832_5PPV-004-2,1783425512856591000,SUCCESS,0,sipk/device1/data,"004,80.31,31.01,87.82,64.02,9.34,0.15,3.11,3.656882,98.53931,32.52,1.38,11.47,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-004-2,1783425512856591000"
RUN_20260707_185832_5PPV,004,3,RUN_20260707_185832_5PPV-004-3,1783425512916970700,SUCCESS,0,sipk/device1/data,"004,88.4,34.21,93.58,32.31,1.51,4.72,14.31,3.570819,98.719833,46.65,4.88,5.25,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-004-3,1783425512916970700"
RUN_20260707_185832_5PPV,004,4,RUN_20260707_185832_5PPV-004-4,1783425512974297400,SUCCESS,0,sipk/device1/data,"004,76.02,30.22,86.4,64.37,3.2,3.89,27.85,3.534979,98.691157,37.63,3.53,19.81,07/07/2026,18:58:32,RUN_20260707_185832_5PPV-004-4,1783425512974297400"
RUN_20260707_185832_5PPV,004,5,RUN_20260707_185832_5PPV-004-5,1783425513031533300,SUCCESS,0,sipk/device1/data,"004,77.45,31.21,88.18,63.48,2.72,3.47,9.28,3.613129,98.607648,1.21,1.59,15.81,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-004-5,1783425513031533300"
RUN_20260707_185832_5PPV,005,1,RUN_20260707_185832_5PPV-005-1,1783425513089455300,SUCCESS,0,sipk/device1/data,"005,61.14,32.41,90.34,70.93,5.58,1.3,19.62,3.55868,98.7191,60.79,3.94,29.2,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-1,1783425513089455300"
RUN_20260707_185832_5PPV,005,2,RUN_20260707_185832_5PPV-005-2,1783425513146517300,SUCCESS,0,sipk/device1/data,"005,88.36,25.26,77.47,8.93,9.2,2.54,9.01,3.579952,98.790504,72.25,3.38,19.51,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-2,1783425513146517300"
RUN_20260707_185832_5PPV,005,3,RUN_20260707_185832_5PPV-005-3,1783425513203102500,SUCCESS,0,sipk/device1/data,"005,85.83,30.51,86.92,24.55,9.65,0.19,12.78,3.532141,98.52842,64.68,4.25,24.51,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-3,1783425513203102500"
RUN_20260707_185832_5PPV,005,4,RUN_20260707_185832_5PPV-005-4,1783425513259221300,SUCCESS,0,sipk/device1/data,"005,84.21,32.2,89.96,48.63,8.37,3.76,20.97,3.63358,98.755452,74.1,4.62,25.61,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-4,1783425513259221300"
RUN_20260707_185832_5PPV,005,5,RUN_20260707_185832_5PPV-005-5,1783425513315847200,SUCCESS,0,sipk/device1/data,"005,81.32,32.28,90.1,69.45,9.72,2.34,24.81,3.612642,98.763102,36.65,3.73,26.4,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-5,1783425513315847200"
RUN_20260707_185832_5PPV,006,1,RUN_20260707_185832_5PPV-006-1,1783425513372390700,SUCCESS,0,sipk/device1/data,"006,62.71,26.53,79.75,52.72,7.42,3.89,18.52,3.624558,98.71815,55.35,2.9,9.73,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-1,1783425513372390700"
RUN_20260707_185832_5PPV,006,2,RUN_20260707_185832_5PPV-006-2,1783425513428734800,SUCCESS,0,sipk/device1/data,"006,64.71,25.01,77.02,10.5,5.28,2.47,15.12,3.543625,98.708929,37.27,3.12,4.83,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-2,1783425513428734800"
RUN_20260707_185832_5PPV,006,3,RUN_20260707_185832_5PPV-006-3,1783425513485439800,SUCCESS,0,sipk/device1/data,"006,77.41,32.83,91.09,73.09,1.88,4.15,20.32,3.669672,98.635731,41.8,2.19,8.4,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-3,1783425513485439800"
RUN_20260707_185832_5PPV,006,4,RUN_20260707_185832_5PPV-006-4,1783425513541779400,SUCCESS,0,sipk/device1/data,"006,81.48,30.0,86.0,7.97,3.28,1.48,16.24,3.660943,98.746638,53.96,2.28,13.49,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-4,1783425513541779400"
RUN_20260707_185832_5PPV,006,5,RUN_20260707_185832_5PPV-006-5,1783425513598232700,SUCCESS,0,sipk/device1/data,"006,75.94,29.29,84.72,71.71,9.65,4.97,21.94,3.638379,98.735906,11.9,0.81,26.79,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-5,1783425513598232700"
RUN_20260707_185832_5PPV,007,1,RUN_20260707_185832_5PPV-007-1,1783425513654499800,SUCCESS,0,sipk/device1/data,"007,78.32,32.2,89.96,52.66,3.57,0.48,16.27,3.697292,98.683312,40.54,0.14,27.77,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-1,1783425513654499800"
RUN_20260707_185832_5PPV,007,2,RUN_20260707_185832_5PPV-007-2,1783425513710695100,SUCCESS,0,sipk/device1/data,"007,88.51,25.08,77.14,26.3,5.11,2.07,16.19,3.636301,98.537095,8.7,4.09,15.17,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-2,1783425513710695100"
RUN_20260707_185832_5PPV,007,3,RUN_20260707_185832_5PPV-007-3,1783425513768396200,SUCCESS,0,sipk/device1/data,"007,66.94,31.01,87.82,45.82,7.44,1.33,11.3,3.646168,98.750858,11.45,1.67,20.71,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-3,1783425513768396200"
RUN_20260707_185832_5PPV,007,4,RUN_20260707_185832_5PPV-007-4,1783425513827355400,SUCCESS,0,sipk/device1/data,"007,61.44,25.06,77.11,76.01,7.9,4.11,21.88,3.527123,98.658502,52.54,0.7,3.66,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-4,1783425513827355400"
RUN_20260707_185832_5PPV,007,5,RUN_20260707_185832_5PPV-007-5,1783425513885852100,SUCCESS,0,sipk/device1/data,"007,75.13,28.2,82.76,71.29,6.55,4.91,16.08,3.541831,98.696808,8.59,4.63,29.43,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-5,1783425513885852100"
RUN_20260707_185832_5PPV,008,1,RUN_20260707_185832_5PPV-008-1,1783425513943516700,SUCCESS,0,sipk/device1/data,"008,74.35,31.78,89.2,18.42,3.06,0.78,13.77,3.581599,98.744241,42.76,2.06,2.02,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-008-1,1783425513943516700"
RUN_20260707_185832_5PPV,008,2,RUN_20260707_185832_5PPV-008-2,1783425514000995800,SUCCESS,0,sipk/device1/data,"008,70.22,28.71,83.68,20.31,7.12,4.64,11.2,3.589638,98.649008,27.43,3.41,4.22,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-2,1783425514000995800"
RUN_20260707_185832_5PPV,008,3,RUN_20260707_185832_5PPV-008-3,1783425514058970900,SUCCESS,0,sipk/device1/data,"008,81.54,33.92,93.06,16.21,3.44,3.05,28.35,3.571965,98.766494,53.64,0.33,4.18,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-3,1783425514058970900"
RUN_20260707_185832_5PPV,008,4,RUN_20260707_185832_5PPV-008-4,1783425514120313400,SUCCESS,0,sipk/device1/data,"008,79.11,32.18,89.92,51.7,2.4,0.69,13.47,3.575967,98.720579,75.69,4.2,4.39,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-4,1783425514120313400"
RUN_20260707_185832_5PPV,008,5,RUN_20260707_185832_5PPV-008-5,1783425514177045300,SUCCESS,0,sipk/device1/data,"008,67.43,27.6,81.68,51.54,1.16,4.8,10.4,3.582644,98.794247,62.64,3.79,5.23,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-5,1783425514177045300"
RUN_20260707_185832_5PPV,009,1,RUN_20260707_185832_5PPV-009-1,1783425514233772700,SUCCESS,0,sipk/device1/data,"009,63.24,32.39,90.3,6.46,4.38,2.56,5.15,3.576531,98.627528,3.13,4.96,7.36,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-1,1783425514233772700"
RUN_20260707_185832_5PPV,009,2,RUN_20260707_185832_5PPV-009-2,1783425514290218400,SUCCESS,0,sipk/device1/data,"009,77.73,32.39,90.3,22.69,2.56,0.63,23.37,3.557143,98.776144,40.38,2.23,9.6,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-2,1783425514290218400"
RUN_20260707_185832_5PPV,009,3,RUN_20260707_185832_5PPV-009-3,1783425514346737100,SUCCESS,0,sipk/device1/data,"009,88.87,33.68,92.62,50.03,1.32,0.65,25.08,3.635369,98.729053,40.02,1.44,10.92,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-3,1783425514346737100"
RUN_20260707_185832_5PPV,009,4,RUN_20260707_185832_5PPV-009-4,1783425514404245900,SUCCESS,0,sipk/device1/data,"009,79.02,31.48,88.66,68.24,4.8,1.63,19.51,3.620277,98.618543,63.58,3.21,8.81,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-4,1783425514404245900"
